,GLON,GLAT,Disp,MajAxis,MinAxis,Reff,e_Reff,theta,e_theta,Ecc,HR2,HR3,RelFlag,HierFlag,IDDR1,IDA14,Dist,IDCW,_RA.icrs,_DE.icrs,id
2G0327617-0014956,32.7617,-0.1496,0.12999999523162842,0.4399999976158142,0.3400000035762787,0.38999998569488525,0.1899999976158142,55,93,0.6499999761581421,0.3400000035762787,0.4099999964237213,R,,1G032762-001495,G032.761-00.151,,N57,282.915,-0.2197,751
2G0327787-0012570,32.7788,-0.1257,0.05999999865889549,0.3499999940395355,0.23000000417232513,0.28999999165534973,0.03999999910593033,49,31,0.7400000095367432,,0.1599999964237213,C,,,G032.779-00.126,,,282.9015,-0.1936,752
2G0328717-0042695,32.8717,-0.427,0.6600000262260437,1.0800000429153442,0.8799999952316284,0.9800000190734863,0.3400000035762787,175,109,0.5799999833106995,0.23000000417232513,0.12999999523162842,R,,1G032868-004262,G032.870-00.427,10.899999618530273,,283.2121,-0.2483,753
2G0329492-0037419,32.9492,-0.3742,0.23999999463558197,0.4399999976158142,0.36000001430511475,0.4000000059604645,0.11999999731779099,170,137,0.5600000023841858,0.11999999731779099,0.10999999940395355,C,,,G032.946-00.376,,,283.2004,-0.1552,754
2G0329568+0012555,32.9569,0.1255,0.14000000059604645,0.5299999713897705,0.4300000071525574,0.47999998927116394,0.10999999940395355,143,101,0.5899999737739563,0.18000000715255737,0.17000000178813934,R,,1G032957+001262,G032.957+00.125,4.800000190734863,,282.7592,0.0795,755
2G0329830-0055013,32.983,-0.5501,0.30000001192092896,0.6200000047683716,0.41999998688697815,0.5299999713897705,0.1599999964237213,2,71,0.7400000095367432,,0.14000000059604645,C,,1G032984-005506,G032.985-00.548,,,283.3724,-0.2054,756
2G0329871-0033588,32.9872,-0.3359,0.36000001430511475,1.7100000381469727,1.3600000143051147,1.5499999523162842,0.2800000011920929,3,139,0.6100000143051147,0.17000000178813934,0.38999998569488525,R,,1G032985-003351,G032.982-00.338,11.0,,283.1836,-0.104,757
2G0329899+0004024,32.99,0.0402,0.10000000149011612,0.23000000417232513,0.20999999344348907,0.2199999988079071,0.10000000149011612,42,99,0.47999998927116394,0.25,0.11999999731779099,R,,,G032.990+00.040,8.600000381469727,N58,282.8502,0.07,758
2G0329944+0015615,32.9945,0.1562,0.07000000029802322,0.28999999165534973,0.25,0.27000001072883606,0.10000000149011612,174,84,0.5199999809265137,0.23999999463558197,0.20999999344348907,R,,1G032995+001557,G032.992+00.155,,,282.749,0.1269,759
2G0330500+0007419,33.05,0.0742,0.1599999964237213,0.3499999940395355,0.30000001192092896,0.3199999928474426,0.05000000074505806,53,98,0.5,0.10000000149011612,0.12999999523162842,R,,,G033.049+00.075,,,282.8473,0.1389,760
2G0330535-0009376,33.0536,-0.0938,2.2300000190734863,5.380000114440918,4.110000133514404,4.789999961853027,1.0800000429153442,20,156,0.6399999856948853,0.10999999940395355,0.27000001072883606,R,,1G033068-000991,G033.051-00.078,7.099999904632568,N59,282.9984,0.0655,761
2G0331699+0000045,33.1699,0.0005,0.6000000238418579,2.059999942779541,1.409999966621399,1.7599999904632568,0.6299999952316284,11,77,0.7300000190734863,0.2199999988079071,0.15000000596046448,R,,1G033176-000097,G033.176-00.016,7.099999904632568,,282.9676,0.212,762
2G0331734-0001479,33.1735,-0.0148,0.38999998569488525,2.5,1.7300000190734863,2.1500000953674316,0.25,115,125,0.7200000286102295,,0.17000000178813934,C,,1G033176-000097,G033.205-00.013,7.099999904632568,,282.9828,0.2083,763
2G0332627+0006525,33.2627,0.0653,0.10999999940395355,0.38999998569488525,0.3400000035762787,0.3700000047683716,0.10999999940395355,162,89,0.49000000953674316,0.05000000074505806,0.10999999940395355,C,,1G033263+000655,G033.263+00.066,7.099999904632568,,282.9522,0.3242,764
2G0332836-0033076,33.2836,-0.3308,0.1599999964237213,0.6899999976158142,0.6100000143051147,0.6499999761581421,0.10999999940395355,43,67,0.46000000834465027,0.12999999523162842,0.25,R,,1G033284-003298,G033.284-00.329,,,283.3143,0.1621,765
2G0332906-0001910,33.2906,-0.0191,0.10999999940395355,0.25,0.20000000298023224,0.23000000417232513,0.10000000149011612,16,98,0.5699999928474426,0.10999999940395355,0.05999999865889549,C,,,G033.288-00.018,7.099999904632568,,283.04,0.3105,766
2G0333254-0027325,33.3254,-0.2733,0.5899999737739563,0.75,0.4699999988079071,0.6299999952316284,0.20999999344348907,66,79,0.7799999713897705,0.07000000029802322,0.2199999988079071,R,,1G033328-002722,G033.328-00.273,,,283.2821,0.2256,767
2G0334885+0015842,33.4885,0.1584,0.36000001430511475,0.9399999976158142,0.6899999976158142,0.8199999928474426,0.20999999344348907,49,76,0.6800000071525574,0.15000000596046448,0.14000000059604645,R,,1G033490+001577,G033.487+00.158,,,282.9723,0.5676,768
2G0334912-0000982,33.4912,-0.0098,0.10999999940395355,0.2199999988079071,0.17000000178813934,0.20000000298023224,0.05000000074505806,15,82,0.6399999856948853,0.07000000029802322,0.10000000149011612,C,,,G033.490-00.010,,,283.1232,0.4933,769
2G0336276-0001676,33.6277,-0.0168,0.14000000059604645,0.33000001311302185,0.25999999046325684,0.28999999165534973,0.15000000596046448,26,119,0.6299999952316284,0.10999999940395355,0.07000000029802322,C,,,G033.627-00.017,,,283.1917,0.6116,770
2G0336366+0017564,33.6366,0.1756,0.10999999940395355,0.6399999856948853,0.38999998569488525,0.5299999713897705,0.10999999940395355,96,102,0.7900000214576721,0.1899999976158142,0.3700000047683716,R,,1G033637+001752,G033.636+00.174,,,283.0245,0.7072,771
2G0336423-0022807,33.6423,-0.2281,0.2199999988079071,0.5600000023841858,0.44999998807907104,0.5099999904632568,0.25999999046325684,137,91,0.5899999737739563,0.07999999821186066,0.14000000059604645,R,,1G033643-002273,G033.643-00.229,6.5,,283.3864,0.5282,772
2G0336961+0004836,33.6961,0.0484,0.15000000596046448,0.4399999976158142,0.36000001430511475,0.4000000059604645,0.1599999964237213,6,91,0.5899999737739563,0.14000000059604645,0.20999999344348907,R,,1G033695+000497,G033.695+00.048,,,283.1649,0.7022,773
2G0336966+0020785,33.6967,0.2079,0.09000000357627869,0.23999999463558197,0.15000000596046448,0.20000000298023224,0.05999999865889549,51,81,0.7699999809265137,0.10000000149011612,0.20000000298023224,R,,,G033.697+00.208,,,283.0232,0.7754,774
2G0337206-0041440,33.7206,-0.4144,0.5299999713897705,0.9599999785423279,0.8100000023841858,0.8899999856948853,0.25999999046325684,42,93,0.5299999713897705,0.2199999988079071,0.25,R,,1G033719-004135,G033.715-00.415,,,283.5879,0.5129,775
2G0337521-0005965,33.7521,-0.0597,0.3199999928474426,0.7799999713897705,0.6600000262260437,0.7200000286102295,0.18000000715255737,93,82,0.5400000214576721,,0.18000000715255737,C,,1G033753-000607,G033.753-00.063,7.099999904632568,,283.2866,0.7027,776
2G0338150-0014899,33.815,-0.149,0.18000000715255737,0.6800000071525574,0.6000000238418579,0.6399999856948853,0.27000001072883606,50,96,0.46000000834465027,0.3100000023841858,0.33000001311302185,R,,1G033815-001494,G033.813-00.150,10.800000190734863,N60,283.3948,0.718,777
2G0338290-0016215,33.829,-0.1621,0.11999999731779099,0.23999999463558197,0.1899999976158142,0.20999999344348907,0.07999999821186066,66,81,0.6200000047683716,0.14000000059604645,0.10000000149011612,R,,1G033830-001622,G033.829-00.163,,,283.4128,0.7245,778
2G0338800+0005622,33.8801,0.0562,0.15000000596046448,0.4000000059604645,0.2800000011920929,0.3400000035762787,0.10000000149011612,86,91,0.7099999785423279,0.10999999940395355,0.2199999988079071,R,,1G033882+000569,G033.882+00.057,11.399999618530273,,283.2418,0.8695,779
2G0339139+0010603,33.9139,0.106,0.25,0.41999998688697815,0.30000001192092896,0.36000001430511475,0.1899999976158142,34,106,0.699999988079071,0.10999999940395355,0.17000000178813934,R,,,G033.914+00.107,7.099999904632568,,283.2129,0.9223,780
2G0339341-0003784,33.9341,-0.0379,0.8199999928474426,1.7799999713897705,1.350000023841858,1.5800000429153442,0.38999998569488525,95,86,0.6499999761581421,0.05000000074505806,0.18000000715255737,R,,1G033937-000388,G033.941-00.039,10.399999618530273,,283.3502,0.8746,781
2G0340257+0023604,34.0258,0.2361,0.18000000715255737,0.25,0.20000000298023224,0.2199999988079071,0.07000000029802322,33,106,0.6100000143051147,0.1899999976158142,0.12999999523162842,R,,,G034.023+00.233,,,283.1482,1.0812,782
2G0340327+0004927,34.0327,0.0493,0.17000000178813934,0.9200000166893005,0.5299999713897705,0.75,0.10999999940395355,58,37,0.8199999928474426,,0.17000000178813934,C,,,G034.041+00.052,11.600000381469727,,283.3176,1.0022,783
2G0340470+0014008,34.047,0.1401,0.03999999910593033,0.3499999940395355,0.23000000417232513,0.30000001192092896,0.03999999910593033,52,68,0.75,,0.23000000417232513,C,,1G034046+001394,G034.046+00.140,,,283.2433,1.0563,784
2G0340879+0044049,34.0879,0.4405,0.20000000298023224,0.6700000166893005,0.4300000071525574,0.5600000023841858,0.30000001192092896,56,106,0.7699999809265137,0.20000000298023224,0.6700000166893005,R,,1G034088+004405,G034.089+00.438,11.800000190734863,,282.9945,1.2297,785
2G0340949+0001809,34.0949,0.0181,0.09000000357627869,0.49000000953674316,0.28999999165534973,0.4099999964237213,0.05000000074505806,44,93,0.800000011920929,,0.14000000059604645,C,,1G034096+000203,G034.095+00.017,,,283.3737,1.0433,786
2G0341301+0047370,34.1301,0.4737,0.05000000074505806,0.3199999928474426,0.2199999988079071,0.27000001072883606,0.029999999329447746,91,73,0.699999988079071,,0.23999999463558197,C,,1G034132+004724,G034.133+00.471,11.699999809265137,,282.9842,1.2824,787
2G0341633+0014499,34.1633,0.145,0.49000000953674316,2.859999895095825,2.4100000858306885,2.640000104904175,0.3799999952316284,70,145,0.5400000214576721,0.20000000298023224,0.5099999904632568,R,,1G034164+001462,G034.158+00.147,,N61,283.292,1.162,788
2G0342041-0058398,34.2042,-0.584,0.03999999910593033,0.20999999344348907,0.1599999964237213,0.1899999976158142,0.019999999552965164,98,26,0.6899999976158142,,0.25,C,,,G034.204-00.584,,,283.9595,0.8659,789
2G0342460+0010291,34.2461,0.1029,0.4300000071525574,1.0099999904632568,0.800000011920929,0.9100000262260437,0.3199999928474426,146,108,0.6200000047683716,0.029999999329447746,0.20999999344348907,R,,1G034246+001023,G034.246+00.102,,,283.3672,1.2165,790
2G0342631+0013065,34.2632,0.1306,0.1899999976158142,1.2400000095367432,0.8100000023841858,1.0499999523162842,0.12999999523162842,134,93,0.7599999904632568,0.1599999964237213,0.1899999976158142,R,,1G034261+001357,G034.256+00.136,3.5,,283.3504,1.2444,791
2G0342704-0020435,34.2704,-0.2044,0.12999999523162842,0.27000001072883606,0.1899999976158142,0.23999999463558197,0.05999999865889549,51,70,0.7099999785423279,,0.14000000059604645,C,,,G034.269-00.208,,,283.6518,1.098,792
2G0343009+0007986,34.3009,0.0799,0.20000000298023224,1.6200000047683716,1.3700000047683716,1.5,0.11999999731779099,28,42,0.5299999713897705,,0.20000000298023224,C,,1G034297+000812,G034.295+00.089,,,283.4127,1.2548,793
2G0343335+0021339,34.3336,0.2134,0.47999998927116394,1.399999976158142,1.2200000286102295,1.309999942779541,0.38999998569488525,77,117,0.49000000953674316,0.3499999940395355,0.49000000953674316,R,,1G034334+002126,G034.333+00.212,10.0,N62,283.3088,1.3448,794
2G0344348-0007255,34.4348,-0.0726,0.14000000059604645,0.47999998927116394,0.33000001311302185,0.4099999964237213,0.10000000149011612,41,7,0.7200000286102295,,0.30000001192092896,C,,1G034435-000701,G034.428-00.073,,,283.6095,1.3044,795
2G0344449+0005650,34.445,0.0565,0.25999999046325684,0.6000000238418579,0.4699999988079071,0.5400000214576721,0.17000000178813934,179,100,0.6200000047683716,0.36000001430511475,0.1599999964237213,R,,1G034444+000577,G034.443+00.056,,,283.4993,1.3724,796
2G0344863+0018076,34.4864,0.1808,0.10000000149011612,0.6700000166893005,0.4000000059604645,0.550000011920929,0.05000000074505806,71,116,0.800000011920929,,0.14000000059604645,C,,,,,,283.4075,1.4659,797
2G0346021-0041059,34.6021,-0.4106,0.20999999344348907,0.38999998569488525,0.33000001311302185,0.36000001430511475,0.1599999964237213,177,118,0.5699999928474426,0.3100000023841858,0.33000001311302185,R,,1G034603-004112,G034.600-00.412,,N63,283.9867,1.2991,798
2G0346145-0001621,34.6145,-0.0162,0.09000000357627869,0.6600000262260437,0.4099999964237213,0.550000011920929,0.03999999910593033,150,58,0.7799999713897705,,0.20000000298023224,C,,,G034.614-00.016,,,283.6413,1.49,799
2G0346857+0001050,34.6858,0.0105,0.10000000149011612,0.6299999952316284,0.41999998688697815,0.5299999713897705,0.07999999821186066,4,68,0.75,,0.12999999523162842,C,,1G034686+000116,G034.687+00.012,,,283.6501,1.5657,800
2G0346968-0064957,34.6969,-0.6496,0.07999999821186066,0.550000011920929,0.47999998927116394,0.5199999809265137,0.09000000357627869,179,94,0.5,0.1899999976158142,0.1899999976158142,R,D,1G034697-006506,G034.697-00.656,,,284.2427,1.2744,801
2G0347438-0010159,34.7438,-0.1016,0.07000000029802322,0.3199999928474426,0.1899999976158142,0.25999999046325684,0.07000000029802322,174,58,0.8100000023841858,,0.1899999976158142,C,,,G034.744-00.102,,,283.7763,1.5661,802
2G0347448-0032725,34.7448,-0.3272,0.25,1.0399999618530273,0.8600000143051147,0.949999988079071,0.14000000059604645,42,83,0.5600000023841858,0.20000000298023224,0.15000000596046448,R,,1G034748-003272,G034.745-00.330,,,283.9776,1.4641,803
2G0347478-0015472,34.7479,-0.1547,0.07999999821186066,0.33000001311302185,0.25999999046325684,0.28999999165534973,0.05999999865889549,177,67,0.6000000238418579,,0.23999999463558197,C,,,G034.749-00.155,,,283.8255,1.5456,804
2G0347587+0001900,34.7587,0.019,0.14000000059604645,0.6100000143051147,0.41999998688697815,0.5299999713897705,0.07999999821186066,82,70,0.7300000190734863,,0.15000000596046448,C,,,G034.756+00.022,7.0,,283.6758,1.6344,805
2G0347620-0067053,34.762,-0.6705,0.8999999761581421,4.75,3.4800000190734863,4.159999847412109,0.7400000095367432,52,139,0.6800000071525574,0.14000000059604645,0.550000011920929,R,P,1G034753-006701,G034.757-00.669,3.4000000953674316,N64,284.291,1.3227,806
2G0349980+0033339,34.9981,0.3334,0.3400000035762787,2.059999942779541,1.75,1.909999966621399,0.3100000023841858,179,100,0.5299999713897705,0.25,0.4099999964237213,R,,1G035001+003318,G034.997+00.330,2.299999952316284,N65,283.5051,1.9909,807
2G0350047-0011862,35.0048,-0.1186,1.2400000095367432,3.7200000286102295,2.869999885559082,3.319999933242798,0.9700000286102295,16,100,0.6399999856948853,0.05999999865889549,0.14000000059604645,R,,1G035018-001114,G035.035-00.132,,,283.9106,1.7906,808
2G0350375-0049166,35.0375,-0.4917,0.20000000298023224,0.9399999976158142,0.7799999713897705,0.8600000143051147,0.09000000357627869,11,73,0.5600000023841858,,0.28999999165534973,C,,1G035038-004913,G035.040-00.500,10.699999809265137,,284.2577,1.6495,809
2G0350554+0033761,35.0555,0.3376,0.3400000035762787,1.7799999713897705,1.3700000047683716,1.590000033378601,0.18000000715255737,23,60,0.6399999856948853,,0.14000000059604645,C,,1G035054+003345,G035.063+00.330,10.199999809265137,,283.5275,2.0439,810
2G0350588-0077857,35.0588,-0.7786,0.4099999964237213,1.0499999523162842,0.7400000095367432,0.9100000262260437,0.30000001192092896,99,131,0.7099999785423279,0.07999999821186066,0.15000000596046448,R,,1G035059-007792,G035.057-00.783,,,284.5227,1.5375,811
2G0351218-0075182,35.1219,-0.7518,0.6499999761581421,2.380000114440918,2.069999933242798,2.2300000190734863,0.5099999904632568,73,119,0.5,0.03999999910593033,0.05000000074505806,C,,,G035.126-00.755,2.299999952316284,,284.5277,1.6058,812
2G0351392+0080161,35.1392,0.8016,0.10999999940395355,0.4099999964237213,0.2800000011920929,0.3499999940395355,0.05999999865889549,178,94,0.7300000190734863,,0.1599999964237213,C,D,1G035144+008043,G035.136+00.805,,,283.1525,2.3299,813
2G0352563+0083934,35.2564,0.8393,1.2000000476837158,8.970000267028809,5.849999904632568,7.570000171661377,0.8899999856948853,9,91,0.7599999904632568,,0.15000000596046448,C,P,1G035233+007962,G035.187+00.892,8.899999618530273,,283.1724,2.4514,814
2G0352593+0011960,35.2593,0.1196,0.10000000149011612,0.5199999809265137,0.44999998807907104,0.49000000953674316,0.12999999523162842,35,78,0.5099999904632568,0.3799999952316284,0.3499999940395355,R,,1G035260+001198,G035.258+00.118,,N66,283.8147,2.1258,815
2G0354230-0027287,35.4231,-0.2729,0.10999999940395355,0.3700000047683716,0.27000001072883606,0.33000001311302185,0.05999999865889549,10,64,0.6899999976158142,,0.2199999988079071,C,,1G035423-002733,G035.420-00.277,,,284.239,2.0924,816
2G0355077-0007045,35.5077,-0.0704,0.8500000238418579,1.8300000429153442,1.3700000047683716,1.6200000047683716,0.47999998927116394,168,139,0.6700000166893005,0.09000000357627869,0.07000000029802322,C,,,G035.489-00.079,,,284.0973,2.2601,817
2G0355368+0004082,35.5369,0.0408,0.33000001311302185,0.9599999785423279,0.7599999904632568,0.8700000047683716,0.17000000178813934,170,65,0.6000000238418579,,0.18000000715255737,C,,1G035538+000410,G035.539+00.040,,,284.0116,2.3369,818
2G0355434+0001109,35.5434,0.0111,0.15000000596046448,0.75,0.699999988079071,0.7200000286102295,0.10999999940395355,29,64,0.3799999952316284,0.18000000715255737,0.38999998569488525,R,,1G035544+000131,G035.543+00.006,10.100000381469727,N67,284.041,2.3291,819
2G0355907-0003409,35.5907,-0.0341,0.14000000059604645,0.8899999856948853,0.47999998927116394,0.7200000286102295,0.09000000357627869,30,77,0.8399999737739563,0.12999999523162842,0.20000000298023224,R,D,1G035595-000291,,,,284.1029,2.3505,820
2G0356453-0005958,35.6453,-0.0596,0.3100000023841858,5.199999809265137,2.740000009536743,4.150000095367432,0.23999999463558197,8,88,0.8500000238418579,,0.20999999344348907,C,P,1G035652-000348,,,N68,284.1505,2.3875,821
2G0356521-0002439,35.6522,-0.0244,0.75,3.059999942779541,2.4100000858306885,2.759999990463257,0.5699999928474426,36,114,0.6200000047683716,0.25,0.30000001192092896,R,,1G035652-000348,G035.649-00.053,10.399999618530273,N68,284.1224,2.4097,822
2G0356866-0085474,35.6867,-0.8547,1.4900000095367432,1.6399999856948853,0.9200000166893005,1.3300000429153442,0.5099999904632568,174,85,0.8299999833106995,0.10999999940395355,0.20999999344348907,R,,1G035693-008509,G035.687-00.847,,,284.8774,2.0612,823
2G0358163+0027053,35.8164,0.2705,0.18000000715255737,1.7400000095367432,0.9100000262260437,1.3899999856948853,0.07000000029802322,33,32,0.8500000238418579,,0.1899999976158142,C,,1G035812+002630,G035.809+00.262,,,283.9347,2.6904,824
2G0361185+0015375,36.1186,0.1538,1.0299999713897705,5.940000057220459,4.429999828338623,5.239999771118164,0.5600000023841858,26,63,0.6700000166893005,,0.1899999976158142,C,,,G036.106+00.145,,,284.1767,2.906,825
2G0361209+0004801,36.121,0.048,0.3199999928474426,0.7400000095367432,0.5899999737739563,0.6700000166893005,0.2199999988079071,62,48,0.6100000143051147,,0.23999999463558197,C,,,G036.117+00.050,,,284.2721,2.8599,826
2G0362007-0017661,36.2007,-0.1766,0.8199999928474426,2.119999885559082,1.6799999475479126,1.909999966621399,0.5,174,92,0.6100000143051147,,0.14000000059604645,C,,1G036198-001725,G036.192-00.171,6.900000095367432,,284.5086,2.8282,827
